物品名称,时间,日期
泡泡桔,07:38:38.759,20250811
泡泡桔,07:39:11.343,20250811
将军蟹,07:59:07.544,20250811
小麦,07:59:54.851,20250811
土豆,07:59:58.304,20250811
黑铜号角,08:00:22.000,20250811
破损的面具,08:00:22.250,20250811
沉重号角,08:00:22.499,20250811
不祥的面具,08:00:22.654,20250811
污秽的面具,08:00:22.845,20250811
破损的面具,08:02:57.010,20250811
黑晶号角,08:02:57.255,20250811
的面具,08:03:16.304,20250811
污秽的面具,08:03:16.349,20250811
黑铜号角,08:03:16.577,20250811
ANS,08:03:16.616,20250811
破损的面具,08:03:16.751,20250811
沉重号角,08:03:16.947,20250811
沉重号角,08:05:19.356,20250811
黑晶号角,08:05:20.942,20250811
导能绘卷,08:05:23.500,20250811
封魔绘卷,08:05:23.750,20250811
牢固的箭蔟,08:05:24.001,20250811
牢固的箭簇,08:05:24.047,20250811
甜甜花,08:10:01.997,20250811
薄荷,08:10:22.303,20250811
破损的面具,08:11:11.498,20250811
破损的面具,08:11:18.403,20250811
薄荷,08:19:08.658,20250811
树莓,08:23:22.152,20250811
薄荷,08:27:06.907,20250811
薄荷,08:27:12.594,20250811
薄荷,08:27:20.523,20250811
须弥蔷薇,08:32:36.106,20250811
微光角菌,08:47:35.559,20250811
微光角菌,08:47:36.458,20250811
微光角菌,08:49:26.113,20250811
结实的骨片,08:59:10.250,20250811
结实的,08:59:10.357,20250811
流放者之杯,08:59:10.814,20250811
流放者,08:59:10.909,20250811
脆弱的骨片,08:59:25.219,20250811
石化的骨片,08:59:38.958,20250811
铁块,09:01:48.211,20250811
薄荷,09:03:33.003,20250811
脆弱的骨片,09:05:14.263,20250811
结实的骨片,09:05:14.560,20250811
石化的骨片,09:05:14.716,20250811
甜甜花,09:05:58.418,20250811
危弱的骨户,09:07:40.902,20250811
脆弱的骨片,09:07:40.965,20250811
石化的骨片,09:07:41.114,20250811
结实的骨片,09:07:41.407,20250811
结实的骨片,09:10:51.352,20250811
脆弱的骨片,09:10:51.604,20250811
危弱的骨,09:10:57.960,20250811
脆弱的骨片,09:10:58.034,20250811
结实的骨片,09:10:58.154,20250811
结实的,09:10:58.259,20250811
石化的骨片,09:13:44.213,20250811
结实的骨片,09:13:44.513,20250811
脆弱的骨片,09:13:44.806,20250811
结实的骨片,09:17:19.418,20250811
脆弱的骨片,09:17:19.765,20250811
危弱的骨,09:18:13.662,20250811
脆弱的骨片,09:18:13.710,20250811
结实的骨片,09:18:13.955,20250811
活叶紫英,09:21:14.613,20250811
枯叶紫英,09:21:14.658,20250811
水晶块,04:13:22.956,20250813
水晶块,04:13:37.550,20250813
水晶块,04:13:51.901,20250813
水晶块,04:14:21.905,20250813
甜甜花,04:14:27.817,20250813
水晶块,04:14:43.405,20250813
水晶块,04:18:25.457,20250813
水晶块,04:18:41.849,20250813
薄荷,04:18:47.828,20250813
水晶块,04:19:01.625,20250813
水晶块,04:19:01.994,20250813
水晶块,04:19:40.200,20250813
水晶块,04:21:03.759,20250813
甜甜花,04:21:26.771,20250813
白铁块,04:23:14.950,20250813
水晶块,04:23:15.200,20250813
铁块,04:23:16.081,20250813
水晶块,04:25:10.805,20250813
水晶块,04:26:12.151,20250813
水晶块,04:26:13.365,20250813
水晶块,04:26:22.821,20250813
水晶块,04:26:29.605,20250813
水晶块,04:31:22.282,20250813
水晶块,04:32:13.127,20250813
白铁块,04:32:15.224,20250813
白铁块,04:32:17.621,20250813
水晶块,04:32:18.514,20250813
清水玉,04:32:44.524,20250813
苹果,04:33:03.368,20250813
水晶块,04:33:03.926,20250813
水晶块,04:33:04.472,20250813
水晶块,04:33:19.774,20250813
白铁块,04:33:48.964,20250813
水晶块,04:33:49.881,20250813
铁块,04:33:52.614,20250813
水晶块,04:33:52.872,20250813
铁块,04:33:53.208,20250813
水晶块,04:33:53.479,20250813
铁块,04:33:58.860,20250813
水晶块,04:34:01.079,20250813
白铁块,04:34:02.314,20250813
白铁块,04:34:46.314,20250813
铁块,04:34:46.582,20250813
水晶块,04:34:48.266,20250813
铁块,04:34:52.309,20250813
水晶块,04:34:53.903,20250813
白铁块,04:34:54.148,20250813
铁块,04:39:35.347,20250813
水晶块,04:39:36.031,20250813
水晶块,04:39:48.792,20250813
白铁块,04:39:53.382,20250813
水晶块,04:40:43.569,20250813
水晶块,04:40:45.971,20250813
铁块,04:40:51.597,20250813
铁块,04:40:53.433,20250813
铁块,04:41:03.470,20250813
水晶块,04:41:03.730,20250813
白铁块,04:44:00.947,20250813
绝云椒椒,04:44:20.856,20250813
水晶块,04:44:55.746,20250813
水晶块,04:45:12.745,20250813
水晶块,04:45:15.953,20250813
石珀,04:45:34.852,20250813
水晶块,04:45:47.146,20250813
水晶块,04:47:31.597,20250813
魔晶块,04:48:06.684,20250813
水晶块,04:48:08.133,20250813
水晶块,04:48:12.241,20250813
水晶块,04:48:13.589,20250813
水晶块,04:48:14.228,20250813
水晶块,04:48:22.396,20250813
水晶块,04:49:56.917,20250813
水晶块,04:51:30.126,20250813
水晶块,04:51:41.623,20250813
水晶块,04:54:45.927,20250813
甜甜花,04:55:04.157,20250813
白铁块,04:55:19.300,20250813
水晶块,04:55:20.354,20250813
水晶块,04:55:54.894,20250813
水晶块,04:56:06.107,20250813
水晶块,04:56:08.960,20250813
兽肉,04:56:27.762,20250813
水晶块,04:56:44.707,20250813
水晶块,04:57:11.157,20250813
铁块,04:57:22.248,20250813
水晶块,04:57:43.291,20250813
水晶块,04:57:46.151,20250813
水晶块,04:57:52.591,20250813
白铁块,04:57:54.449,20250813
水晶块,04:57:54.686,20250813
白铁块,04:57:59.638,20250813
白铁块,04:58:03.540,20250813
水晶块,04:58:19.882,20250813
白铁块,04:58:22.192,20250813
水晶块,04:58:29.298,20250813
水晶块,04:58:38.984,20250813
白铁块,04:58:39.228,20250813
水晶块,05:00:01.586,20250813
水晶块,05:00:27.968,20250813
夜泊石,05:01:22.228,20250813
水晶块,05:01:24.976,20250813
水晶块,05:01:34.025,20250813
水晶块,05:01:49.864,20250813
水晶块,05:02:43.918,20250813
甜甜花,05:03:36.615,20250813
水晶块,05:03:42.931,20250813
白铁块,05:03:47.864,20250813
水晶块,05:03:48.511,20250813
白铁块,05:03:53.022,20250813
薄荷,05:04:11.569,20250813
白铁块,05:04:24.613,20250813
水晶块,05:04:26.312,20250813
白铁块,05:04:28.078,20250813
白铁块,05:04:28.620,20250813
白铁块,05:04:33.422,20250813
白铁块,05:04:35.311,20250813
魔晶块,05:05:29.786,20250813
水晶块,05:05:30.307,20250813
水晶块,05:05:36.857,20250813
魔晶块,05:05:38.123,20250813
水晶块,05:05:45.165,20250813
魔晶块,05:05:46.202,20250813
风车菊,05:06:01.602,20250813
水晶块,05:06:48.447,20250813
魔晶块,05:06:49.148,20250813
水晶块,05:06:50.121,20250813
水晶块,05:06:51.212,20250813
水晶块,05:07:17.359,20250813
薄荷,05:08:00.901,20250813
水晶块,05:08:10.061,20250813
魔晶块,05:08:15.752,20250813
魔晶块,05:08:31.151,20250813
水晶块,05:08:33.458,20250813
水晶块,05:08:58.239,20250813
白铁块,05:08:58.492,20250813
水晶块,05:09:01.554,20250813
白铁块,05:09:02.198,20250813
白铁块,05:09:02.550,20250813
铁块,05:09:20.594,20250813
树莓,05:09:31.298,20250813
水晶块,05:10:27.456,20250813
铁块,05:10:28.016,20250813
水晶块,05:11:22.745,20250813
蘑菇,05:12:41.682,20250813
甜甜花,05:14:29.272,20250813
水晶块,05:14:35.634,20250813
甜甜花,05:14:47.030,20250813
水晶块,05:14:51.779,20250813
水晶块,05:15:37.774,20250813
甜甜花,05:15:48.868,20250813
胡萝,05:15:51.625,20250813
胡萝卜,05:15:51.742,20250813
水晶块,05:15:54.882,20250813
水晶块,05:16:16.069,20250813
蘑菇,05:16:26.783,20250813
蝴蝶,05:16:29.382,20250813
铁块,05:16:39.223,20250813
水晶块,05:16:56.926,20250813
水晶块,05:17:14.985,20250813
铁块,05:17:15.113,20250813
水晶块,05:17:15.316,20250813
铁块,05:17:19.878,20250813
水晶块,05:20:32.374,20250813
铁块,05:20:32.658,20250813
水晶块,05:22:06.719,20250813
水晶块,05:22:25.067,20250813
水晶块,05:22:42.901,20250813
薄荷,05:23:09.410,20250813
水晶块,05:23:55.051,20250813
青蜜莓,05:27:35.497,20250813
青蜜莓,05:27:37.461,20250813
青蜜莓,05:27:46.039,20250813
青蜜莓,05:27:51.951,20250813
青蜜莓,05:27:58.950,20250813
青蜜莓,05:27:59.251,20250813
青蜜莓,05:28:22.137,20250813
青蜜莓,05:28:24.252,20250813
青蜜莓,05:28:34.296,20250813
青蜜莓,05:28:57.848,20250813
青蜜莓,05:29:24.545,20250813
青蜜莓,05:29:32.652,20250813
青蜜莓,05:29:51.841,20250813
青蜜莓,05:30:12.692,20250813
青蜜莓,05:30:13.194,20250813
青蜜莓,05:30:27.636,20250813
青蜜莓,05:30:29.938,20250813
青蜜莓,05:30:51.794,20250813
青蜜莓,05:31:07.691,20250813
青蜜莓,05:31:08.209,20250813
青蜜莓,05:31:16.536,20250813
青蜜莓,05:31:24.252,20250813
青蜜莓,05:31:29.934,20250813
青蜜莓,05:31:33.944,20250813
青蜜莓,05:31:55.190,20250813
青蜜莓,05:32:11.579,20250813
青蜜莓,05:32:19.430,20250813
泥蛙,05:32:53.728,20250813
青蜜莓,05:32:53.980,20250813
青蜜莓,05:32:56.685,20250813
破损的面具,05:34:42.536,20250813
破损的,05:34:42.635,20250813
波损的,05:34:42.677,20250813
惑光的阔叶,05:35:11.878,20250813
折光的胚芽,05:35:12.131,20250813
迷光的蜷叶之心,05:35:15.777,20250813
破损的面具,05:37:49.980,20250813
破损的,05:37:50.074,20250813
破损的面具,05:37:54.927,20250813
惑光的阔叶,05:38:54.423,20250813
折光的胚芽,05:38:54.730,20250813
甜甜花,05:40:08.018,20250813
微光角菌,05:41:36.677,20250813
破损的面具,05:42:19.617,20250813
折光的胚芽,05:42:50.467,20250813
折光的胚芽,05:42:54.113,20250813
隙间之核,05:44:21.176,20250813
异界生命核,05:44:27.158,20250813
外世突触,05:44:28.416,20250813
异界生命核,05:44:29.565,20250813
隙间之核,05:44:29.863,20250813
外世突触,05:44:37.222,20250813
外世突触,05:45:24.317,20250813
教官的茶杯,05:45:36.173,20250813
异界生命核,05:45:36.420,20250813
隙间之核,05:45:37.153,20250813
隙间之核,05:45:37.968,20250813
原间之核,05:45:38.065,20250813
间之核,05:45:38.113,20250813
异界生命核,05:45:38.264,20250813
外世突触,05:45:40.964,20250813
隙间之核,05:45:41.168,20250813
茉洁草,05:45:57.454,20250813
隙间之核,05:46:18.721,20250813
外世突触,05:46:18.974,20250813
教官的怀表,05:46:39.158,20250813
外世突触,05:46:39.567,20250813
隙间之核,05:46:40.456,20250813
外世突触,05:47:22.455,20250813
隙间之核,05:47:22.704,20250813
隙间之核,05:47:28.367,20250813
外世突触,05:47:28.664,20250813
外世突触 ,05:47:28.714,20250813
异界生命核,05:47:28.910,20250813
隙间之核,05:47:46.727,20250813
外世突触,05:47:47.014,20250813
异界生命核,05:47:48.152,20250813
甜甜花,05:49:15.061,20250813
星蕈,05:49:49.458,20250813
星蕈,05:49:51.204,20250813
蓝蛙,05:50:06.906,20250813
星蕈,05:50:16.007,20250813
隐兽利爪,05:50:26.964,20250813
隐兽指爪,05:50:27.209,20250813
隐兽利爪,05:51:46.022,20250813
隐兽指爪,05:51:46.300,20250813
隐兽鬼爪,05:51:46.451,20250813
隐兽利爪,05:51:53.758,20250813
隐兽指爪,05:52:07.403,20250813
隐兽利爪,05:52:07.649,20250813
游医的银莲,05:52:08.053,20250813
隐兽鬼爪,05:52:08.443,20250813
隐兽利爪,05:52:08.859,20250813
隐兽指爪,05:52:09.349,20250813
薄荷,05:54:06.799,20250813
隐兽鬼爪,05:54:12.955,20250813
隐兽利爪,05:54:13.199,20250813
薄荷,05:54:23.489,20250813
隐兽利爪,05:56:50.894,20250813
隐兽鬼爪,05:56:51.749,20250813
隐兽指爪,05:56:51.801,20250813
隐兽鬼爪,05:57:05.990,20250813
隐兽鬼爪,05:57:43.758,20250813
隐兽鬼爪,05:57:45.290,20250813
隐兽利爪,05:58:01.892,20250813
隐兽鬼爪,05:58:02.142,20250813
隐兽指爪,05:58:02.293,20250813
战狂的翎求,05:59:00.303,20250813
战狂的翎羽,05:59:00.346,20250813
隐兽利爪,05:59:01.595,20250813
隐兽鬼爪,05:59:01.795,20250813
隐兽指爪,05:59:02.834,20250813
黑铜号角,05:59:03.196,20250813
沉重号角,05:59:04.143,20250813
铁块,05:59:56.249,20250813
铁块,05:59:57.447,20250813
隐兽利爪,06:00:10.340,20250813
隐兽指爪,06:00:11.292,20250813
隐兽指爪,06:00:49.144,20250813
隐兽利爪,06:00:49.382,20250813
隐兽指爪,06:01:00.148,20250813
隐兽鬼爪,06:01:00.195,20250813
隐兽指爪,06:01:15.393,20250813
隐兽鬼爪,06:01:15.630,20250813
战狂的蔷薇,06:01:15.895,20250813
隐兽利爪,06:01:16.037,20250813
史莱姆凝液,06:03:52.788,20250813
史莱姆原浆,06:03:52.988,20250813
史莱姆凝液,06:04:15.137,20250813
史莱姆清,06:04:15.392,20250813
沉重号角,06:09:09.685,20250813
黑铜号角,06:10:52.393,20250813
黑铜号角,06:10:54.024,20250813
破损的面具,06:11:48.526,20250813
破损的面具,06:12:06.334,20250813
破损的,06:12:06.430,20250813
游医的方巾,06:12:13.077,20250813
黑晶号角,06:12:13.333,20250813
黑铜号角,06:12:13.630,20250813
沉重号角,06:12:13.779,20250813
破损的面具,06:13:19.034,20250813
沉重号角,06:13:26.731,20250813
破损的面具,06:13:26.985,20250813
黑铜号角,06:13:27.175,20250813
青蛙,06:14:34.021,20250813
卷心菜,06:14:44.834,20250813
牢固的箭,06:14:54.589,20250813
牢固的箭簇,06:14:54.677,20250813
沉重号角,06:15:17.073,20250813
黑晶号角,06:15:17.318,20250813
黑铜号角,06:15:17.615,20250813
黑铜号,06:15:17.726,20250813
破损的面具,06:15:17.868,20250813
沉重号角,06:18:38.782,20250813
战狂的鬼面,06:18:39.021,20250813
黑铜号角,06:18:39.326,20250813
污秽的面具,06:19:14.232,20250813
黑铜号角,06:19:23.470,20250813
沉重号角,06:19:23.726,20250813
黑晶号角,06:19:24.019,20250813
破损的面真,06:20:23.471,20250813
破损的面具,06:20:24.223,20250813
沉重号角,06:20:27.925,20250813
沉重号角,06:20:29.173,20250813
黑铜号角,06:20:30.427,20250813
甜甜花,06:20:56.320,20250813
破损的面具,06:21:16.728,20250813
破损的面具,06:21:18.631,20250813
寻宝鸦印,06:21:56.514,20250813
搜金鸦印,06:21:56.873,20250813
撰金鸦印,06:21:56.922,20250813
寻宝鸦印,06:22:08.464,20250813
藏银鸦印,06:22:08.713,20250813
黑铜号角,06:25:25.869,20250813
破损的面具,06:25:25.911,20250813
破损的面具,06:25:27.309,20250813
破损的面具,06:25:28.061,20250813
破损的面具,06:25:28.767,20250813
破损的面具,06:25:29.467,20250813
沉重号角,06:25:31.465,20250813
岩晶蝶,06:25:58.564,20250813
黑铜号角,06:26:21.473,20250813
沉重号角,06:26:21.669,20250813
沉重号角,06:26:42.315,20250813
破损的面具,06:26:42.612,20250813
破损的面具,06:30:19.409,20250813
沉重号角,06:30:19.659,20250813
黑晶号角,06:30:19.914,20250813
黑铜号角,06:30:25.264,20250813
树莓,06:32:34.313,20250813
沉重号角,06:33:35.407,20250813
黑晶号角,06:33:35.671,20250813
破损的面具,06:33:35.969,20250813
黑铜号角,06:33:36.256,20250813
须弥蔷薇,06:34:34.690,20250813
黑铜号角,06:36:58.013,20250813
破损的面具,06:36:58.312,20250813
破损的,06:36:58.417,20250813
沉重号角,06:36:58.510,20250813
破损的面具,06:37:00.551,20250813
破损的,06:37:00.661,20250813
沉重号角,06:37:01.162,20250813
历战的箭簇,06:37:10.205,20250813
须弥蔷薇,06:38:05.116,20250813
黑铜号角,06:39:26.050,20250813
黑晶号角,06:39:26.806,20250813
黑晶号角,06:39:27.567,20250813
黑晶号角,06:39:42.002,20250813
沉重号角,06:39:42.256,20250813
破损的面具,06:39:42.411,20250813
破损的,06:39:42.504,20250813
黑铜号角,06:39:42.631,20250813
黑铜号,06:39:42.754,20250813
黑晶号角,06:39:44.814,20250813
破损的面具,06:39:45.067,20250813
破损的,06:39:45.160,20250813
黑铜号角,06:39:45.372,20250813
黑铜号,06:39:45.462,20250813
沉重号角,06:39:45.564,20250813
茉洁草,06:41:25.703,20250813
茉洁草,06:41:32.102,20250813
茉洁草,06:42:56.305,20250813
黑铜号角,06:43:54.652,20250813
黑铜号,06:43:54.761,20250813
破损的面具,06:43:55.262,20250813
破损的,06:43:55.402,20250813
沉重号角,06:43:55.558,20250813
格,06:43:57.824,20250813
黑铜号角,06:43:57.862,20250813
黑铜号,06:43:57.911,20250813
沉重号角,06:43:58.113,20250813
破损的面具,06:43:58.296,20250813
破损的,06:43:58.408,20250813
流放者之花,06:44:03.561,20250813
沉重号角,06:44:03.861,20250813
破损的面具,06:44:05.047,20250813
破损的,06:44:05.157,20250813
黑铜号角,06:44:05.361,20250813
黑铜号,06:44:05.453,20250813
甜甜花,06:44:33.797,20250813
破损的面具,06:45:00.159,20250813
黑晶号角,06:45:00.208,20250813
黑晶号角,06:45:05.765,20250813
沉重号角,06:45:22.305,20250813
战狂的时,06:45:22.559,20250813
战狂的时计,06:45:22.604,20250813
破损的面具,06:45:22.855,20250813
黑铜号角,06:45:23.015,20250813
茉洁草,06:46:01.760,20250813
黑晶号角,06:46:20.302,20250813
沉重号角,06:46:20.599,20250813
黑铜号角,06:46:20.851,20250813
污秽的面具,06:46:21.010,20250813
牢固的箭,06:50:36.862,20250813
牢固的箭,06:50:39.055,20250813
牢固的箭,06:50:41.253,20250813
啮合齿轮,06:51:57.246,20250813
啮合齿轮,06:52:06.402,20250813
机关正齿轮,06:52:06.553,20250813
牢固的箭蔟,06:52:51.953,20250813
牢固的,06:52:52.059,20250813
锐利的箭簇,06:52:52.104,20250813
黑晶号角,06:53:01.162,20250813
黑铜号角,06:53:01.403,20250813
雷晶蝶,06:54:11.458,20250813
胡萝卜,06:57:57.746,20250813
黑铜号角,06:58:20.043,20250813
沉重号角,06:58:20.291,20250813
黑铜号角,06:59:48.650,20250813
黑铜号角,06:59:49.397,20250813
黑铜号角,06:59:50.147,20250813
黑铜号角,06:59:50.893,20250813
黑铜号角,06:59:51.648,20250813
封魔绘卷,06:59:58.601,20250813
破损的面具,06:59:58.805,20250813
破损的,06:59:58.900,20250813
禁咒绘卷,06:59:58.989,20250813
导能绘卷,06:59:59.244,20250813
白萝卜,07:00:01.592,20250813
白萝,07:00:01.638,20250813
黑铜号角,07:00:03.493,20250813
破损的面具,07:00:03.744,20250813
沉重号角,07:00:03.996,20250813
污秽的#具,07:00:05.492,20250813
污秽的面真,07:00:05.550,20250813
黑铜号角,07:00:05.745,20250813
黑铜号,07:00:05.848,20250813
沉重号角,07:00:05.992,20250813
破损的面具,07:00:06.649,20250813
沉重号角,07:00:08.101,20250813
破损的面具,07:00:08.355,20250813
黑铜号角,07:01:12.443,20250813
黑铜号,07:01:12.555,20250813
破损的面具,07:01:12.603,20250813
沉重号角,07:01:13.840,20250813
号角,07:01:13.948,20250813
教官的羽饰,07:01:14.003,20250813
教官的,07:01:14.104,20250813
黑晶号角,07:01:14.198,20250813
牢固的箭,07:01:15.240,20250813
牢固的箭蔟,07:01:15.307,20250813
破损的面具,07:01:15.494,20250813
锐利的箭簇,07:01:15.741,20250813
污秽的面具,07:01:15.897,20250813
破损的面具,07:01:24.204,20250813
牢固的箭簇,07:01:24.450,20250813
甜甜花,07:01:49.939,20250813
混沌回路,07:02:34.348,20250813
混沌装置,07:02:34.754,20250813
混沌炉心,07:02:34.947,20250813
混沌装置,07:02:36.447,20250813
混沌回路,07:02:36.603,20250813
混沌回,07:02:36.698,20250813
混沌装置,07:02:36.899,20250813
混沌回路,07:02:37.152,20250813
隐兽指爪,07:03:18.341,20250813
